CUSTKEY,NAME,ADDRESS,PHONE,ACCTBAL,MKTSEGMENT
6562,Customer#000006562,"6XINODN,YblT3W5FrWSo2voo7MeU5kv8hTni",24-485-841-2292,6057.40,BUILDING
7785,Customer#000007785,Vnr9JJryOI,29-535-624-2898,3534.11,FURNITURE
8836,Customer#000008836,v3nShXvg7xd6NYTcJTJDAxDMLks99VbXEeTMsTCg,23-721-895-1096,275.02,MACHINERY
8841,Customer#000008841,a8qojgrgQJyzzHzFW6I9dzqS hOhtkKoFI,16-446-595-3704,2139.06,BUILDING
12262,Customer#000012262,Tmar74oWXI7qEcrMo6emamgKgQSBIEAheW7xoDx,26-699-540-9423,-773.04,AUTOMOBILE
14728,Customer#000014728,"uyfWqeDzIWKGmCTwPRQBB8if9x,azcg6FrDq",31-890-763-5312,379.56,AUTOMOBILE
407561,Customer#000407561,"Z4IwObsOthXECKECqOmo9zdociz3eF,rz",29-550-290-7322,600.35,HOUSEHOLD
410297,Customer#000410297,W188el3IPS2K,33-689-326-3099,2717.76,BUILDING
411320,Customer#000411320,1gl qPEv8WIctLOk N3VILrkUrD,12-833-245-6744,7818.16,FURNITURE
411751,Customer#000411751,F8WWm3RqBiHLAjCa0kx9li,20-135-588-8207,2941.22,HOUSEHOLD
413304,Customer#000413304,"yj pF7m2dwK3Uy,qC1Rz6ziy0aSUPH",25-449-970-3846,7255.30,MACHINERY
416313,Customer#000416313,WP1twXIIaCkMSGJGnR23aw0kxRvUfdvNl4a,22-109-606-3492,584.91,MACHINERY
419066,Customer#000419066,ZeCXoGGazlPefa,26-777-871-8045,4889.87,HOUSEHOLD
975233,Customer#000975233,werGEJ7XVaQ,10-831-770-2049,5275.00,MACHINERY
978351,Customer#000978351,"k,3AAHz VC73lm6HEvMh,2WJsKy9k",25-803-672-8740,1904.22,AUTOMOBILE
978669,Customer#000978669,"sd7Z kUmnOZlyYV9,P5Ra0MtPsF",21-451-671-7714,2273.61,FURNITURE
980549,Customer#000980549,Kc6dipERmIHVHDc,31-875-474-5118,9599.52,BUILDING
982417,Customer#000982417,"o3Ys3qn, DOXqX9c6i",14-687-417-5418,4888.16,MACHINERY
982431,Customer#000982431,"zSzG8yjcoCejs72h,RoLmEvggaGuBr",16-676-781-1137,9971.18,HOUSEHOLD
983821,Customer#000983821,UajX6H9fe5W5,31-239-980-5465,8503.78,AUTOMOBILE
985087,Customer#000985087,Pj4bQvBJoIq,21-291-312-2714,6322.84,BUILDING
985462,Customer#000985462,JrIpvaa9FopS8bzO77523zehcIZj30f,26-269-693-8089,2994.01,FURNITURE
986662,Customer#000986662,KbHaLb3Yo7h688,33-898-831-2823,1890.32,AUTOMOBILE
987532,Customer#000987532,"dYNqi70zWV wK G2 fTYT4,",28-838-695-4369,3358.82,BUILDING
1125798,Customer#001125798,"I4gNkuE,qoNLv0pva2lhRKbGFS",11-557-262-2571,5334.14,BUILDING
1128179,Customer#001128179,"0pNuoDV,2Y1lVuuSPzC7zwaMAee",28-146-443-3312,7484.05,MACHINERY
1129825,Customer#001129825,"ikVXBicxR5Gju6LBw,0Ph,5BLMEDJz 5IQGi4dj ",23-536-829-3553,4745.39,HOUSEHOLD
1129866,Customer#001129866,"Eapgpd2R0w0vUIY1MUiwAXQ,39qOKN",31-372-281-5031,4787.62,BUILDING
1129910,Customer#001129910,2tslbT88zHWZfJXXIiClkdq,23-313-239-4871,4160.17,MACHINERY
1130157,Customer#001130157,ZiAVbDEko57,20-195-795-6354,-283.59,MACHINERY
1131376,Customer#001131376,DbIx31R3w8tbqhr1uNMTO9DXq4,10-987-841-1006,6008.48,MACHINERY
1132311,Customer#001132311,Kl0LL479EeT2qnm,21-291-151-2773,7314.77,MACHINERY
1133156,Customer#001133156,Dospaq25IvBSU5SA6,25-749-703-3547,6373.75,FURNITURE
1135161,Customer#001135161,IJbWbB0k5zyX 989ii5bWco4p6aDKcd1KqKC,14-833-935-7753,8068.35,MACHINERY
1136128,Customer#001136128,"xZTosL,AqcrH6Lr6sV",10-851-204-8715,7842.37,BUILDING
1136373,Customer#001136373,PG3oPRcBKprFQoyIrm,20-646-587-5324,2766.20,AUTOMOBILE
1136760,Customer#001136760,KZClxsB8RQXFzcrLztGZzfnv7pXMgYD3FG,10-820-514-6708,3254.54,MACHINERY
1136884,Customer#001136884,"Y mb6zo0mfxGHZrVpk7JFEu,3vpbajV,fSlBZ",13-335-699-2723,263.92,HOUSEHOLD
1136963,Customer#001136963,l zzsNVlhYAnYi,28-481-521-8694,5126.23,FURNITURE
1138948,Customer#001138948,"ccEl1tvWOqoH,bWM8u3bXbcvX4KgU",31-276-774-5626,4031.80,MACHINERY
1139042,Customer#001139042,Pfj6MPZqDI1  5i7xF4QS,26-621-173-3287,8433.02,FURNITURE
1139050,Customer#001139050,"MunE1EiclmdPKen,FNJx05OX6Fa",26-904-353-7987,604.41,HOUSEHOLD
1139504,Customer#001139504,"jnuq7vaRrUr5WH,R",21-290-450-6678,7500.63,FURNITURE
1335241,Customer#001335241,HP7ZBursT3YCKMr Rxh LGXg,31-478-529-5879,1174.35,FURNITURE
1336324,Customer#001336324,"2c6kg6XY dVwH5CgHPH80Ec1O4xwu,owaI ",32-291-917-7900,554.56,BUILDING
1336585,Customer#001336585,2HZkXHUsqEvzLrxUvOG0yHSwKVNe2xxqnWgzKN,22-522-882-5692,3449.41,MACHINERY
1337531,Customer#001337531,f4 PsZRiGKjNwAiqZR4UEfZ0GXH,12-624-902-3507,2393.59,AUTOMOBILE
1338670,Customer#001338670,nVqPsRAi7anpez0R ,17-829-801-3772,3485.56,HOUSEHOLD
1339984,Customer#001339984,zDiV5S4iOeivRfY2CeJdMjDZByQtb9g3j8yux,10-596-643-6818,3427.54,HOUSEHOLD
1340223,Customer#001340223,"4 nvkbYY Uy6bar9,uEc9Gl8yV7MOWt4hEnA5A1",33-859-620-5486,5234.41,FURNITURE
1341200,Customer#001341200,"wT6MMkZu6n,uVKCmYrCng67vQcZU0",14-466-800-6671,1859.49,MACHINERY
1341790,Customer#001341790,eUR9dezFJnWu5,14-587-960-4270,9030.12,AUTOMOBILE
1342562,Customer#001342562,FIZkqkz6xWH,11-462-700-3625,9966.21,HOUSEHOLD
1343189,Customer#001343189,"c6PLzp,31DK",32-921-871-3161,-465.84,HOUSEHOLD
1344239,Customer#001344239,e6MxLvzl Op,10-563-745-6323,6050.35,MACHINERY
1345570,Customer#001345570,cVDQsct7aaz8ZGBqGQ9AuZmKVcFHVF4aVAs,10-986-864-2636,272.55,BUILDING
1345600,Customer#001345600,"8rg,elI1N5nJ ukK09ZD64tLm3",31-780-613-9045,7194.27,AUTOMOBILE
1347834,Customer#001347834,"5dpvLfXTj4Hcge38VM,jCLl",27-486-784-8613,5194.28,MACHINERY
1349274,Customer#001349274,vHiQUgPv0qw4fzTewBaIUlm5WFxeJUrc,32-479-849-6814,2952.80,AUTOMOBILE
1441008,Customer#001441008,kVncLMUhr1vNmVyeKyRawossU,21-399-119-1769,5917.10,MACHINERY
1441116,Customer#001441116,"HbfTpC15r,i C4wuMCNs3QJFMs9HKcCGuN,2",27-522-159-9424,4912.43,MACHINERY
1443365,Customer#001443365,"UFK3icY rlG,X5YgKPkBNqxAB29YF",14-909-901-6252,8388.01,FURNITURE
1446506,Customer#001446506,BdCwVVFypa5PIvUqX4TSTWgqCH,17-766-347-6969,8250.68,FURNITURE
1447492,Customer#001447492,"GJJrt,jvct,YSNVJwR76jp8XSLTD0gwvbMnFRU0P",22-229-213-6955,5591.91,HOUSEHOLD
1449517,Customer#001449517,nl PlcMxMvV0Uq7Z7pNBLOT,11-218-112-7230,2214.13,AUTOMOBILE
1454071,Customer#001454071,h1jcoI5Lm5PL,11-819-903-9419,3107.43,BUILDING
182566,Customer#000182566,0W0a28Z3TjncJqCiRHo,20-224-520-5037,7131.48,AUTOMOBILE
182689,Customer#000182689,"YOXc5gsGQbs,3zYK96I2Un FgDo",21-868-610-4338,9575.82,FURNITURE
185696,Customer#000185696,",GpdUasGkJQxJrTNlQnUA",17-839-956-7074,4084.70,BUILDING
185945,Customer#000185945,ChUpaPFYfm2DPbVjpXDR5RkcVQb,29-572-641-9046,4708.30,FURNITURE
187489,Customer#000187489,B3sjO7mOHQ9ONv8DeillzfWA8nWGDvk,18-137-509-7607,9551.53,FURNITURE
188263,Customer#000188263,"40RLp0c9QEezG,2oPG5xeb6Rr4XDfrKKM7D",30-636-599-7201,7866.41,AUTOMOBILE
189945,Customer#000189945,Rin2ZArjOusdJON0paHHp,28-380-249-4356,5519.68,FURNITURE
191258,Customer#000191258,"p,sKye2aBrzs9l1MFAzoElZTElhyVLz,M",29-510-863-1745,4690.47,AUTOMOBILE
192120,Customer#000192120,f5KkPUa5oMstHQFmQzJVB,28-793-408-2935,6782.69,HOUSEHOLD
192740,Customer#000192740,fd7RgqYyuNOnEJOVTCNue3g90yeWlY,31-868-736-6567,4808.97,HOUSEHOLD
193131,Customer#000193131,i5ZvaecrDh7eyXelDzZVdlMZ1p6Ocb,14-485-343-6596,6008.00,AUTOMOBILE
193285,Customer#000193285,XNLo9eScR5f6SGsp,13-970-205-1729,5722.56,HOUSEHOLD
194781,Customer#000194781,ECyhiTukqXuU,14-985-398-7175,6740.44,FURNITURE
706070,Customer#000706070,gOAkey5Ni15z8vGF8MYXo7oN0XIRqIt1pn,20-977-593-6567,9889.92,FURNITURE
710626,Customer#000710626,gVarohG3e7 5jCX0Fp5PgaykRVrM,32-105-560-5150,3059.42,FURNITURE
710701,Customer#000710701,hNqHA6l3JObZlH2DUQYaAaJlRsz,18-691-173-1533,1853.76,BUILDING
712038,Customer#000712038,PG0fH9XLXprh0o NguKr6L7Pfwhzv0eD6,10-199-244-6879,5409.38,BUILDING
712554,Customer#000712554,"f,FIbAd0P6WREz2V1k5xCzYeVXai7KWKQP",24-544-438-4838,8505.97,HOUSEHOLD
713436,Customer#000713436,"jTfI2Q77AT5woMpDNepSrheW2ac,weALf",22-142-933-1819,7116.36,FURNITURE
715442,Customer#000715442,dZ2IkOGpC16uV9i,14-881-192-6168,4507.33,FURNITURE
717512,Customer#000717512,260DY3KILj5ysV,26-139-184-3198,-182.39,MACHINERY
718209,Customer#000718209,9TRJNZ edK2LbKV8fLRX8PhQe,10-289-860-8733,8350.66,MACHINERY
840442,Customer#000840442,"9Xf2BWBSCoTWaXd85JrPRs1yr6uXF3UY0J216W,",23-728-266-4384,2157.74,BUILDING
841744,Customer#000841744,HPE3muQ7spT6CdD2DWoe9X9iQd6eLNtxX5lmGMo,22-325-611-8650,5168.49,HOUSEHOLD
843061,Customer#000843061,8yVtQidnR2eM,31-646-275-3109,-479.45,FURNITURE
845112,Customer#000845112,"7v8Y5cLv,TEd",30-181-793-9226,9546.33,HOUSEHOLD
845638,Customer#000845638,"aS5Eh,3m2ZohLKpRzvIbEeXVntrAuSd",12-121-893-4888,6542.99,MACHINERY
847778,Customer#000847778,QYDSwsE3COmrPJlHnS9VQnIGPN4ao23,19-881-795-5091,-754.01,BUILDING
848088,Customer#000848088,hr7YEQs6ELO2XsU,33-687-216-1055,1374.11,FURNITURE
850575,Customer#000850575,"SJVOM7dA4ULnj6yV019Ag8kEyfy, fwFODWg",26-579-570-8417,1841.39,MACHINERY
851907,Customer#000851907,nfCMozgMScs,29-524-292-7674,9445.75,MACHINERY
851944,Customer#000851944,oe3YY8UMpGDUfYZXMzq6,16-242-127-6863,-67.07,AUTOMOBILE
852095,Customer#000852095,RM6PMPZawFiqNzB,14-771-153-1277,4397.44,FURNITURE
1020184,Customer#001020184,AqgJet5NolgGP8vm,28-256-119-1175,3665.60,AUTOMOBILE
1022169,Customer#001022169,"TG3eQ1EREZz,acx81Qq3BvToVmAJrssGfB",30-635-933-4483,1368.02,MACHINERY
1022202,Customer#001022202,08hidFc8fTomMMcfcCmylVXdwjs,16-951-423-3676,2735.80,BUILDING
1024186,Customer#001024186,0QppjcPEdP9z7wIfCqudvHOuJYsBps9eX07A,18-336-516-6644,735.50,AUTOMOBILE
1025138,Customer#001025138,NOUKd5A9RuK,19-581-727-8680,2127.49,BUILDING
1025408,Customer#001025408,"Z7h,pOs2FQ",27-359-654-1886,7238.92,HOUSEHOLD
1025769,Customer#001025769,"yZwnxAg2lBAHc4uXydywIRejTEj,x2A",17-120-224-6463,1599.58,MACHINERY
1025839,Customer#001025839,W4FNz6DM7cWhkUdbRHX,29-612-190-9003,5445.36,AUTOMOBILE
1026142,Customer#001026142,Shd5IqoayNWPckE70rPSvtUuCB5I3zN2nQxBqq,34-362-525-4017,4910.51,AUTOMOBILE
1026371,Customer#001026371,"SiKQt9wZmbcHBSZHYrhXbB 67,tyPedzH77WNc4R",31-932-276-6695,4926.31,BUILDING
1027566,Customer#001027566,"Nq,XbpieNYprY5gYvy6dLzOdLTMLuUtoSrY7vPH",31-633-292-1472,2503.64,BUILDING
1027774,Customer#001027774,"z8z0gAUla0it,XrJkvXIHjS",21-422-709-6727,5311.64,MACHINERY
1029349,Customer#001029349,gjsEYD617e2cMNki5bjwEQk3b4NelmFvUsxDcAZ,13-959-592-3798,4033.67,AUTOMOBILE
1029833,Customer#001029833,K3EzPbkjOWO8kltFZer8AlBVC9RGEdcelUY0I0Pq,32-493-341-1049,4839.90,AUTOMOBILE
1031945,Customer#001031945,mWIJvdcVuAyOp3ougDIA3YUBMk1eYvaBSH5ch1X9,13-227-787-5747,5430.30,FURNITURE
1033417,Customer#001033417,QLFlYRDXg5q48 A,34-873-197-6068,2124.27,AUTOMOBILE
1156330,Customer#001156330,65r9q0tlBwAFMbOh0 vp4uZCKz76,29-924-328-7656,2172.28,MACHINERY
1156336,Customer#001156336,"5CEr2sghcG5WL7zwvC0cRx,2Rc",21-350-695-6605,6504.84,FURNITURE
1158116,Customer#001158116,"nrZuc28,rqSPiuG7",22-597-385-5853,5477.28,AUTOMOBILE
1161084,Customer#001161084,"NmoWSCg4UaP4 dgFhFXpfr,194c5SE",19-591-230-6680,5056.13,HOUSEHOLD
1162392,Customer#001162392,"dzRBM6ak,h",18-456-485-8248,508.51,HOUSEHOLD
1163136,Customer#001163136,"Hki9kzhOFi2u1,AzBNq9n1CuqK",25-436-778-9024,456.54,FURNITURE
1164659,Customer#001164659,mJSwsj7D9XH6,22-126-529-8223,356.04,FURNITURE
1166829,Customer#001166829,"RIQVc7noLKYdsdaxsgIf2WJUQxQfhcH,Fl",14-820-326-5850,8665.39,FURNITURE
1396732,Customer#001396732,ac4pdhJirMukOhR2W1XXX3QsT5NsNqINx R5P9B,28-261-256-4844,3522.18,AUTOMOBILE
1398081,Customer#001398081,CuVoS72X KinbhdBcb,31-183-488-8069,7229.45,HOUSEHOLD
1400183,Customer#001400183,KrltGwEAC lqPfogKH,28-484-132-7620,4538.73,BUILDING
1403657,Customer#001403657,"D31msfPtKpmYXZ,oshVHuWMVV QQdyy02QwN",23-392-747-4142,-623.33,MACHINERY
1404801,Customer#001404801,"LvlfaF41m13MGOXi4tFD6zeS ,4xdzl1zENqm",26-455-876-2617,8124.31,AUTOMOBILE
1406305,Customer#001406305,emItBa2AK3bhlB3,12-797-841-2148,3475.31,MACHINERY
1406928,Customer#001406928,nrVy1UP tSWfWMSOVfZnFhm6sYy,29-604-710-7352,3821.03,BUILDING
1407065,Customer#001407065,"H,j6zy0UHeiTRJJgoOdjANxKd9",14-754-154-8048,589.62,FURNITURE
17558,Customer#000017558,M2WMJyJi8TAiUI9c3X,10-216-826-1325,5250.24,HOUSEHOLD
19084,Customer#000019084,DXx qisPeKAoJIsSgQ,33-354-321-6296,6818.00,FURNITURE
20125,Customer#000020125,MhXlg6Ur8NVR,18-371-502-5356,285.77,MACHINERY
20155,Customer#000020155,5Wlq3su9OVq0o,32-658-252-1694,2813.41,FURNITURE
20211,Customer#000020211,xL2js tfUc6LqbcmdauaBuPaRHQbrjoq,28-402-733-5845,2985.91,MACHINERY
20356,Customer#000020356,"2Pq6SZBlGRndFSJAHnIqLoTE0,vCmR",31-130-762-3701,6160.79,BUILDING
20509,Customer#000020509,Br nVCcaw3FpOl,29-199-838-2357,5944.76,MACHINERY
21335,Customer#000021335,64LvOIB07nyvNKMvXQPX5Cs2p82,33-920-395-9863,2331.43,MACHINERY
21401,Customer#000021401,14APerVYLhjB,28-457-428-9490,6625.41,HOUSEHOLD
22625,Customer#000022625,exNXSJfKRX,28-257-682-2436,2013.96,BUILDING
24724,Customer#000024724,QVwCSOvRQEDsnVXL2sz3Xb,15-845-959-8537,9260.49,AUTOMOBILE
25423,Customer#000025423,"y fRLEY1OPI,v85F9gaWoCln1QbjInl",22-332-677-4279,7536.17,BUILDING
61834,Customer#000061834,Yel830Q501tetVZ9sXgERg1LwO,22-509-958-1071,6312.66,BUILDING
64102,Customer#000064102,wcxGuRvmqRX62a2HSEKoiOtsa6e4mU1XgJho8Yx,32-784-521-9502,3231.72,HOUSEHOLD
67640,Customer#000067640,EDkZXvtVsi9nhXB59jOtUUOCafVA,31-700-392-6110,7373.70,MACHINERY
71736,Customer#000071736,"lH0,a2iSeExsvnZunS2bmnLpt88,Gm8oIeUHboJ5",18-593-732-3275,3796.45,BUILDING
71820,Customer#000071820,GnZfB5AS3IUpCTicGZOhgVWfE5hYYnWA,11-832-476-4169,2793.39,MACHINERY
74630,Customer#000074630,"EGxKo988RD,3hgubgHL1JQ6QprM1n9",14-866-741-3491,1683.86,MACHINERY
74767,Customer#000074767,ycXZ3jRVM5QX4lT N17CTo4CB3BvMtkkYvL6Iuvo,10-999-804-5699,1513.15,BUILDING
931738,Customer#000931738,"0F4awG LcQ32JCEWOqEYQ2S,7qU5gj3,",24-114-534-3620,3825.71,HOUSEHOLD
937005,Customer#000937005,"hUbHZopEC5SQ4DJAnpfu,HWet4dxwX",18-136-125-7127,7327.24,FURNITURE
939871,Customer#000939871,eR4bg7MRAcOWohEtvZFlRxP09OSvyRorOvtzMmVa,33-694-831-8435,7207.93,AUTOMOBILE
941311,Customer#000941311,7JWnggb64YKgPM,26-108-941-3927,-742.06,FURNITURE
943022,Customer#000943022,Zn3RgKR7LyEPQubgfh8gfd,15-790-790-9967,-574.78,MACHINERY
1113858,Customer#001113858,"jb6jiQc,VkDmZFeTUzsSicMoIvxdu3Jni",25-424-703-1313,4847.69,FURNITURE
1115472,Customer#001115472,hYjR3FXUNGRcAf5n,17-906-485-2514,4716.40,MACHINERY
1116230,Customer#001116230,3Wh40naAZzy 2h7lD5VbXS,18-838-756-8277,-311.33,HOUSEHOLD
1116407,Customer#001116407,QwORETgMhSXc4wrpiuK1dwGVpO,28-270-906-5726,-531.14,FURNITURE
1117942,Customer#001117942,hxle0xPgQPdKekf3,15-741-411-8161,3956.49,HOUSEHOLD
1122682,Customer#001122682,EfbxkvWPfkQ,28-722-570-3293,1331.10,HOUSEHOLD
1123033,Customer#001123033,mKweiwsKSwEn c,26-664-481-2557,9996.86,HOUSEHOLD
1124215,Customer#001124215,"x,Ei hVAhvf3CV4DrZ W0p67Ga evlAzQEW",21-370-865-9619,9458.16,FURNITURE
1124813,Customer#001124813,wJS6eRGgkJlaCEamz7G,12-584-900-9809,6992.54,AUTOMOBILE
1276971,Customer#001276971,"Bwqr5HvxeyKu7ZjkJmutn,qxexbORFsoiVs",19-454-988-8031,4671.28,MACHINERY
1277173,Customer#001277173,5lUFgYNcQLLemOynzViqnsoetGkZPGQZAq qkj,18-222-357-3229,4387.95,AUTOMOBILE
1279022,Customer#001279022,3XjcRJzY7r5,24-313-202-1337,903.27,HOUSEHOLD
1279764,Customer#001279764,h8uDU0oa0O2ay KxMS5zPlGUqiWE wcLb,10-696-675-3574,2176.13,HOUSEHOLD
1279956,Customer#001279956,JCfOk754btxBms4WEqOMQCRsQFUkcHZrL4pDzY,30-135-382-7821,455.18,MACHINERY
1367716,Customer#001367716,"AiEHNhndfFq1mZ,Oi",33-400-588-8627,4203.23,MACHINERY
1373836,Customer#001373836,"ZIZ,Gt8nKJZ",19-725-142-3931,2307.20,FURNITURE
287199,Customer#000287199,"xmY4ATXybU98w77OZS53P28LW,sqgrI",12-893-509-2949,1137.71,HOUSEHOLD
287789,Customer#000287789,lxBSFtBU KH ui3YuLqERRfNM,20-211-326-8129,6640.39,HOUSEHOLD
288779,Customer#000288779,"W,td66AU0W8YUgE",17-935-156-3827,7521.31,BUILDING
290366,Customer#000290366,C02EhnvFeJhEeT,10-215-931-9132,7935.68,AUTOMOBILE
292345,Customer#000292345,eCi59TsSqc09Xnzi uN,23-811-425-9355,4250.68,AUTOMOBILE
295816,Customer#000295816,"P7s2IO17Cr8FABW enGiFKIwU,IWcZqPBmR",32-493-276-1931,4872.67,BUILDING
296581,Customer#000296581,FEapDb 0XD6ioTBQJPLvSqNC,23-315-319-9687,3426.88,AUTOMOBILE
297691,Customer#000297691,"pi2bPG7E5Z,ArMWrSh5NCOJm",21-532-375-5624,9286.33,BUILDING
297929,Customer#000297929,goO R7WyLVxwgzyIY94pgxCkiKf9m,17-527-914-8189,2706.18,AUTOMOBILE
298550,Customer#000298550,Iddyw w6XRnW,33-987-768-7416,3776.24,AUTOMOBILE
299076,Customer#000299076,OpVAzwy9cUfL0tAoUSLAPnW,11-480-248-2871,3374.77,MACHINERY
315109,Customer#000315109,lcrAbZKZ7hkvzK6J7NgNS 8qlRc422uR4tHcoW ,30-367-347-1461,2436.13,MACHINERY
316070,Customer#000316070,pwPu NcAJpYfZFns9e1mX1fFq,30-470-742-5997,2811.37,MACHINERY
317596,Customer#000317596,"3h,TIH5lJgx15 RLIgzXchuVfn0Ly43uHH1Jy2i0",28-994-894-2489,6994.35,BUILDING
318708,Customer#000318708,2CwwK6pCj2NPFdIXfaEwXhs2,23-216-540-8486,-601.58,BUILDING
318731,Customer#000318731,"tQXDKPIR,Fj4RUB6BxAweMppujb9ZwDCNrv",20-213-844-1956,7222.98,HOUSEHOLD
320568,Customer#000320568,"fSfms0WLvmSCkDKESH,5HQ3wrEC4g0U",11-204-433-6702,5067.94,FURNITURE
322463,Customer#000322463,kzYoUEb4cai,30-477-881-3103,1567.99,HOUSEHOLD
322599,Customer#000322599,"zEzGaXTMuPXXu,ZdGiph10cS8c",33-550-843-6638,3799.35,AUTOMOBILE
325881,Customer#000325881,"DyCXp0ANOYxuiCG,Z8A",25-277-679-9922,419.49,AUTOMOBILE
328080,Customer#000328080,vm8rO6d8Jp8kAHwF0,29-227-519-3806,4382.47,FURNITURE
329595,Customer#000329595,f77cgLeUvsrmfJWo071HEQNmnjbx0z7,26-181-961-7260,7912.26,BUILDING
329641,Customer#000329641,jYjSD8p5qlcE5ZPHS2XsUWHlsiEwb76ZPEvjntlx,23-992-872-2148,5670.33,FURNITURE
527453,Customer#000527453,yrpAIXncUSXXxwcW68PNV,10-896-537-6201,1833.64,MACHINERY
530439,Customer#000530439,"iqPmrwuut56FnJ,6dK6FLQmmf9EU7T2CwN",18-733-452-9870,168.45,HOUSEHOLD
530930,Customer#000530930,wE0Ktdchj ,32-694-134-5624,5583.49,MACHINERY
531231,Customer#000531231,kWLcD4dA4LuM66,30-442-770-6141,2959.32,HOUSEHOLD
532459,Customer#000532459,"2g2V79aZ pFNn,WoGS0,jBttYo2P74NMpNv",17-705-468-8722,7844.16,AUTOMOBILE
533075,Customer#000533075,"OFXmpw 7mpd01u,yhqpz3YL2BiBH5",14-484-257-8021,1303.72,FURNITURE
536281,Customer#000536281,ng6UhrELpE63dRGk,15-964-289-8913,5393.80,FURNITURE
538081,Customer#000538081,L3op4ZSZXzg1r,20-892-739-5322,6086.38,HOUSEHOLD
676166,Customer#000676166,"pk4wC,Z5emoUr5fiERwsSEfJSzpUgh9jw",25-496-289-2805,9231.78,FURNITURE
677951,Customer#000677951,hYdhGQgjDR5WCqhvZ9FBC7Qx8Ftt4HJnml7uU,26-832-843-3726,8596.94,HOUSEHOLD
678284,Customer#000678284,XcBRDNIcFpxj7MolGiQ9oAHW9qf7UruCrsOeqnoK,21-761-996-7171,2423.19,FURNITURE
679545,Customer#000679545,akuh9xqWKbW JrnrGu ,20-578-101-6979,2706.50,AUTOMOBILE
681052,Customer#000681052,nAOofinmiWkJWJfSvW5J,19-541-593-3980,10.01,HOUSEHOLD
683543,Customer#000683543,"JaJ08S,XrQRJAK,pBLtFL,J5ItKBT",15-277-249-3517,6971.35,AUTOMOBILE
686622,Customer#000686622,kQHFsqbxzhhRRt62M,34-808-585-9499,9304.44,MACHINERY
687119,Customer#000687119,AiD8q xzcgTi15h c0nYeUwPzJhhFOJ,28-502-113-7395,6555.91,MACHINERY
687227,Customer#000687227,"6JpiBVPmwFg,uan,JNf2qwck",16-234-150-9030,9591.03,HOUSEHOLD
750159,Customer#000750159,OdSJKqC5BWxgIcfHy81ivNbFCFQOYRM,27-175-281-4713,3804.78,HOUSEHOLD
755357,Customer#000755357,tUuUHv71xGTOjHGbap61naVTQZ5P,31-832-364-9895,-555.73,FURNITURE
757896,Customer#000757896,"W Jrf1ru Vbl6M0,UvQt06MdcM,snOE,F,jIdIO",14-794-842-5163,8970.68,MACHINERY
758693,Customer#000758693,AwLNkVWUwt,19-118-504-4008,8698.19,MACHINERY
759932,Customer#000759932,qrl0sIWcWr7pf1ogG9MI3eVz,33-861-207-6821,4862.28,MACHINERY
761968,Customer#000761968,"ygenKBJmxWGLznP3h0LmViUloHDgUtzME,CNEfO",21-929-874-8900,1155.41,AUTOMOBILE
762893,Customer#000762893,wYmg0KrJY7otMHyxdoLrLa4BYlZygn,32-246-202-8407,2847.80,BUILDING
764199,Customer#000764199,"MWOzlvBgrKUPE vey,zi1FK1FfX,9LmzwRhs4uu1",29-968-221-6606,7041.35,AUTOMOBILE
995084,Customer#000995084,"C,WidLNW8D0C9e2h",18-290-314-3288,306.94,AUTOMOBILE
1001009,Customer#001001009,CZRlYkJOoSyP6SjSJ9wHx5LrK8WSLwOM6J2n,33-127-129-6886,9455.64,FURNITURE
1001284,Customer#001001284,OmRmxeHrsSHWRGbcMLBF8n,13-671-820-4851,128.90,AUTOMOBILE
1003180,Customer#001003180,"s8TlyePJ7v55inCxMNcjVMAE4iUg06,JLkKc02",18-457-594-3245,6492.49,AUTOMOBILE
1004865,Customer#001004865,hY3zvNTc LPNiPNmnrO2SkdnfKjvHnY8,20-242-484-4601,9383.99,AUTOMOBILE
1262244,Customer#001262244,0Js0XPUOQpqThh2dQMJ7vQ,19-151-573-8116,9791.08,AUTOMOBILE
1262422,Customer#001262422,ME9p8vdOQ4ebmrcKvqs,33-355-273-1312,7254.02,HOUSEHOLD
1265003,Customer#001265003,"o8leMkT9fFzvyGMF,7KwaGqsSgVTw",14-482-546-8652,3536.82,AUTOMOBILE
1269812,Customer#001269812,1OIHAniIJ1ZiHRgMOAFa9o,29-488-395-8780,-193.46,BUILDING
1271204,Customer#001271204,LnQqeflHQDlzUc,20-677-405-3013,2121.09,BUILDING
1273194,Customer#001273194,mhiGWzv8b XzhzCqKOow0kAWifHz3ttfPhhQD4,31-302-114-7381,184.16,MACHINERY
240254,Customer#000240254,vyGWcQeEBczjMlTDX37twx,15-969-698-1389,9344.75,MACHINERY
241016,Customer#000241016,"UaThzP3OQGlzIOXgpo,KVnevIoqCSy l",30-468-494-9763,2795.65,HOUSEHOLD
241158,Customer#000241158,"L65EidaJWxXqRmaxkqIRLf,qfBy,mTcmj8uy",18-748-568-5351,789.91,AUTOMOBILE
241848,Customer#000241848,"phG4CO5x,XCaSacst1tTihnFdIBU4",22-430-587-9853,2902.67,FURNITURE
242162,Customer#000242162,bdOHKhy7WttoRSfX4eFjBdM,29-979-384-4621,1752.32,HOUSEHOLD
243434,Customer#000243434,k YaqAN9JPrW0d4uMLJQeDeab88y7G3,34-255-167-5717,1758.19,BUILDING
